,inchi_key,sum,no_reactions,average,mass,experiment,plant,sum_class,inchi_keys
spinacia oleracea,VUJONJHZKSZFSA,148.597,1,148.597,262.4,0,spinacia oleracea,0,{'VUJONJHZKSZFSA-UHFFFAOYSA-N'}
spinacia oleracea,XXKFQTJOJZELMD,146.75494,2,73.37747,778.0,0,spinacia oleracea,0,{'XXKFQTJOJZELMD-JICBSJGISA-N'}
spinacia oleracea,GACSIVHAIFQKTC,144.631105,5,28.926221,198.13,0,spinacia oleracea,0,"{'GACSIVHAIFQKTC-OWOJBTEDSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-L', 'GACSIVHAIFQKTC-UPHRSURJSA-N', 'GACSIVHAIFQKTC-OWOJBTEDSA-N'}"
spinacia oleracea,KBVWPCXFPMMRFY,143.30696,1,143.30696,180.16,0,spinacia oleracea,0,{'KBVWPCXFPMMRFY-UHFFFAOYSA-N'}
spinacia oleracea,JGUNZIWGNMQSBM,139.959996,2,69.979998,312.4,0,spinacia oleracea,0,"{'JGUNZIWGNMQSBM-UINYOVNOSA-M', 'JGUNZIWGNMQSBM-UINYOVNOSA-N'}"
spinacia oleracea,VLXDPFLIRFYIME,138.28,2,69.14,204.35,0,spinacia oleracea,0,"{'VLXDPFLIRFYIME-PLWLXLEKSA-N', 'VLXDPFLIRFYIME-KYRRZXGASA-N'}"
spinacia oleracea,NKBSFRFTBUHMJF,136.2282683,2,68.11413415,189.1,0,spinacia oleracea,0,{'NKBSFRFTBUHMJF-UHFFFAOYSA-M'}
spinacia oleracea,AUKMHZZVLPQAOX,135.68233,1,135.68233,375.4,0,spinacia oleracea,0,{'AUKMHZZVLPQAOX-CDNFTCFOSA-K'}
spinacia oleracea,SXDXRJZUAJBNFL,134.822276,3,44.94075866666667,325.3,0,spinacia oleracea,0,"{'SXDXRJZUAJBNFL-XKSSXDPKSA-N', 'SXDXRJZUAJBNFL-XKSSXDPKSA-M'}"
spinacia oleracea,SZCBXWMUOPQSOX,133.25704814,6,22.20950802333333,600.9,0,spinacia oleracea,0,"{'SZCBXWMUOPQSOX-WVJDLNGLSA-N', 'SZCBXWMUOPQSOX-NLNQYMAJSA-N'}"
spinacia oleracea,QEFRNWWLZKMPFJ,132.514,2,66.257,165.21,1,spinacia oleracea,0,"{'QEFRNWWLZKMPFJ-MFXDVPHUSA-N', 'QEFRNWWLZKMPFJ-ZXPFJRLXSA-N'}"
spinacia oleracea,ZGLXUQQMLLIKAN,126.30702,1,126.30702,398.4,0,spinacia oleracea,0,{'ZGLXUQQMLLIKAN-SVIJTADQSA-N'}
spinacia oleracea,QHWZTVCCBMIIKE,124.55052,7,17.79293142857143,385.14,0,spinacia oleracea,0,"{'QHWZTVCCBMIIKE-SHYZEUOFSA-K', 'QHWZTVCCBMIIKE-SHYZEUOFSA-N'}"
spinacia oleracea,XQYALQVLCNHCFT,123.9481281,5,24.78962562,402.36,0,spinacia oleracea,0,"{'XQYALQVLCNHCFT-CBAPKCEASA-N', 'XQYALQVLCNHCFT-CBAPKCEASA-K'}"
spinacia oleracea,AQIVLFLYHYFRKU,123.92877,2,61.964385,363.22,0,spinacia oleracea,0,"{'AQIVLFLYHYFRKU-VPENINKCSA-L', 'AQIVLFLYHYFRKU-VPENINKCSA-N'}"
spinacia oleracea,KSFOVUSSGSKXFI,122.311086,3,40.770362,560.0,0,spinacia oleracea,0,{'KSFOVUSSGSKXFI-UJJXFSCMSA-L'}
spinacia oleracea,SFGDEUSMQMGAFH,122.20001,1,122.20001,346.4,0,spinacia oleracea,0,{'SFGDEUSMQMGAFH-MJPABCAUSA-L'}
spinacia oleracea,UYRCHWLYXIQJKK,122.20001,1,122.20001,375.4,0,spinacia oleracea,0,{'UYRCHWLYXIQJKK-HMRRIYTKSA-K'}
spinacia oleracea,JZBLVVPDEDCVQA,122.20001,1,122.20001,360.4,0,spinacia oleracea,0,{'JZBLVVPDEDCVQA-SQLMURCQSA-L'}
spinacia oleracea,ZTMHVINYLDVBNO,121.91058,1,121.91058,897.6,0,spinacia oleracea,0,{'ZTMHVINYLDVBNO-FOGVYBFTSA-J'}
spinacia oleracea,AOKQNZVJJXPUQA,120.76588530000001,2,60.382942650000004,376.24,0,spinacia oleracea,0,{'AOKQNZVJJXPUQA-KQYNXXCUSA-M'}
